Audit Round,Collection Number,Council,Location,Latitude,Longitude,Site Type,Date,Time,Estimated location size,LC Dimensions - 48m2,Traffic Count - Pasenger Car,Traffic Count - 4WD/Ute/Van,Traffic Count - Truck,Traffic Count - Other,Traffic Count - Bikes,Traffic Count - Pedestrian,Traffic Count Total,Bins - MGB,Bins - Skip,Bins - Other,Bins Total,Bin Contents,Audit Type,Map supplied,Photos supplied,Weather 1,Weather 2,Weather 3,Grass/Verge,How clean is the overall location,Rubbish illegally dumped,Rubbish illegally dumped - type ,Location seems to be recently cleaned,Damaged locaiton infrastructure,Lots of spilled litter - possible scavenging,Litter built up around or placed next to bin,"Litter built up by wind, weather",Litter spread by cutting/slashing,"Litter trap - fence, ditch grass, holes, mow line",How clean is the litter count area before count,Butts Unclassed,Butts Total,Butts bits/packs/matches/lighters Caps and Lids - Plastic,Butts bits/packs/matches/lighters Caps and Lids - Metal,Butts bits/packs/matches/lighters Caps and Lids - Foil,Butts bits/packs/matches/lighters Glass,Butts bits/packs/matches/lighters Foil,Butts bits/packs/matches/lighters Aluminium,Butts bits/packs/matches/lighters Metal,Butts bits/packs/matches/lighters Plastic,Butts bits/packs/matches/lighters Ascetic,Butts bits/packs/matches/lighters Paper,Butts bits/packs/matches/lighters Cardboard,Butts bits/packs/matches/lighters Polystryene ,Butts bits/packs/matches/lighters Unclassed,Butts bits/packs/matches/lighters Total,Beverage - Alcohol Caps and Lids - Plastic,Beverage - Alcohol Caps and Lids - Metal,Beverage - Alcohol Caps and Lids - Foil,Beverage - Alcohol Glass,Beverage - Alcohol Foil,Beverage - Alcohol Aluminium,Beverage - Alcohol Metal,Beverage - Alcohol Plastic,Beverage - Alcohol Ascetic,Beverage - Alcohol Paper,Beverage - Alcohol Cardboard,Beverage - Alcohol Polystryene ,Beverage - Alcohol Unclassed,Beverage - Alcohol Total,Beverage - Milk Caps and Lids - Plastic,Beverage - Milk Caps and Lids - Metal,Beverage - Milk Caps and Lids - Foil,Beverage - Milk Glass,Beverage - Milk Foil,Beverage - Milk Aluminium,Beverage - Milk Metal,Beverage - Milk Plastic,Beverage - Milk Ascetic,Beverage - Milk Paper,Beverage - Milk Cardboard,Beverage - Milk Polystryene ,Beverage - Milk Unclassed,Beverage - Milk Total,Beverage - Non Alcohol Caps and Lids - Plastic,Beverage - Non Alcohol Caps and Lids - Metal,Beverage - Non Alcohol Caps and Lids - Foil,Beverage - Non Alcohol Glass,Beverage - Non Alcohol Foil,Beverage - Non Alcohol Aluminium,Beverage - Non Alcohol Metal,Beverage - Non Alcohol Plastic,Beverage - Non Alcohol Ascetic,Beverage - Non Alcohol Paper,Beverage - Non Alcohol Cardboard,Beverage - Non Alcohol Polystryene ,Beverage - Non Alcohol Unclassed,Beverage - Non Alcohol Total,Beverage bits Caps and Lids - Plastic,Beverage bits Caps and Lids - Metal,Beverage bits Caps and Lids - Foil,Beverage bits Glass,Beverage bits Foil,Beverage bits Aluminium,Beverage bits Metal,Beverage bits Plastic,Beverage bits Ascetic,Beverage bits Paper,Beverage bits Cardboard,Beverage bits Polystryene ,Beverage bits Unclassed,Beverage bits Total,Non Beverage Cans Aerosol Caps and Lids - Plastic,Non Beverage Cans Aerosol Caps and Lids - Metal,Non Beverage Cans Aerosol Caps and Lids - Foil,Non Beverage Cans Aerosol Glass,Non Beverage Cans Aerosol Foil,Non Beverage Cans Aerosol Aluminium,Non Beverage Cans Aerosol Metal,Non Beverage Cans Aerosol Plastic,Non Beverage Cans Aerosol Ascetic,Non Beverage Cans Aerosol Paper,Non Beverage Cans Aerosol Cardboard,Non Beverage Cans Aerosol Polystryene ,Non Beverage Cans Aerosol Unclassed,Non Beverage Cans Aerosol Total,Chewing Gum Unclassed,Chewing Gum Total,Lolly/ice cream/snack/wraps Caps and Lids - Plastic,Lolly/ice cream/snack/wraps Caps and Lids - Metal,Lolly/ice cream/snack/wraps Caps and Lids - Foil,Lolly/ice cream/snack/wraps Glass,Lolly/ice cream/snack/wraps Foil,Lolly/ice cream/snack/wraps Aluminium,Lolly/ice cream/snack/wraps Metal,Lolly/ice cream/snack/wraps Plastic,Lolly/ice cream/snack/wraps Ascetic,Lolly/ice cream/snack/wraps Paper,Lolly/ice cream/snack/wraps Cardboard,Lolly/ice cream/snack/wraps Polystryene ,Lolly/ice cream/snack/wraps Unclassed,Lolly/ice cream/snack/wraps Total,Food wrap/Film Caps and Lids - Plastic,Food wrap/Film Caps and Lids - Metal,Food wrap/Film Caps and Lids - Foil,Food wrap/Film Glass,Food wrap/Film Foil,Food wrap/Film Aluminium,Food wrap/Film Metal,Food wrap/Film Plastic,Food wrap/Film Ascetic,Food wrap/Film Paper,Food wrap/Film Cardboard,Food wrap/Film Polystryene ,Food wrap/Film Unclassed,Food wrap/Film Total,Food/Goo/Poo Caps and Lids - Plastic,Food/Goo/Poo Caps and Lids - Metal,Food/Goo/Poo Caps and Lids - Foil,Food/Goo/Poo Glass,Food/Goo/Poo Foil,Food/Goo/Poo Aluminium,Food/Goo/Poo Metal,Food/Goo/Poo Plastic,Food/Goo/Poo Ascetic,Food/Goo/Poo Paper,Food/Goo/Poo Cardboard,Food/Goo/Poo Polystryene ,Food/Goo/Poo Unclassed,Food/Goo/Poo Total,Serviettes/tissues/condi pack/towelets Caps and Lids - Plastic,Serviettes/tissues/condi pack/towelets Caps and Lids - Metal,Serviettes/tissues/condi pack/towelets Caps and Lids - Foil,Serviettes/tissues/condi pack/towelets Glass,Serviettes/tissues/condi pack/towelets Foil,Serviettes/tissues/condi pack/towelets Aluminium,Serviettes/tissues/condi pack/towelets Metal,Serviettes/tissues/condi pack/towelets Plastic,Serviettes/tissues/condi pack/towelets Ascetic,Serviettes/tissues/condi pack/towelets Paper,Serviettes/tissues/condi pack/towelets Cardboard,Serviettes/tissues/condi pack/towelets Polystryene ,Serviettes/tissues/condi pack/towelets Unclassed,Serviettes/tissues/condi pack/towelets Total,Take away pack/plates/clams/bags Caps and Lids - Plastic,Take away pack/plates/clams/bags Caps and Lids - Metal,Take away pack/plates/clams/bags Caps and Lids - Foil,Take away pack/plates/clams/bags Glass,Take away pack/plates/clams/bags Foil,Take away pack/plates/clams/bags Aluminium,Take away pack/plates/clams/bags Metal,Take away pack/plates/clams/bags Plastic,Take away pack/plates/clams/bags Ascetic,Take away pack/plates/clams/bags Paper,Take away pack/plates/clams/bags Cardboard,Take away pack/plates/clams/bags Polystryene ,Take away pack/plates/clams/bags Unclassed,Take away pack/plates/clams/bags Total,Utensils/straws/sticks/bread ties/bits Caps and Lids - Plastic,Utensils/straws/sticks/bread ties/bits Caps and Lids - Metal,Utensils/straws/sticks/bread ties/bits Caps and Lids - Foil,Utensils/straws/sticks/bread ties/bits Glass,Utensils/straws/sticks/bread ties/bits Foil,Utensils/straws/sticks/bread ties/bits Aluminium,Utensils/straws/sticks/bread ties/bits Metal,Utensils/straws/sticks/bread ties/bits Plastic,Utensils/straws/sticks/bread ties/bits Ascetic,Utensils/straws/sticks/bread ties/bits Paper,Utensils/straws/sticks/bread ties/bits Cardboard,Utensils/straws/sticks/bread ties/bits Polystryene ,Utensils/straws/sticks/bread ties/bits Unclassed,Utensils/straws/sticks/bread ties/bits Total,Take away container bits Caps and Lids - Plastic,Take away container bits Caps and Lids - Metal,Take away container bits Caps and Lids - Foil,Take away container bits Glass,Take away container bits Foil,Take away container bits Aluminium,Take away container bits Metal,Take away container bits Plastic,Take away container bits Ascetic,Take away container bits Paper,Take away container bits Cardboard,Take away container bits Polystryene ,Take away container bits Unclassed,Take away container bits Total,Container no food or beverage Caps and Lids - Plastic,Container no food or beverage Caps and Lids - Metal,Container no food or beverage Caps and Lids - Foil,Container no food or beverage - Glass,Container no food or beverage - Foil,Container no food or beverage - Aluminium,Container no food or beverage - Metal,Container no food or beverage - Plastic,Container no food or beverage - Ascetic,Container no food or beverage - Paper,Container no food or beverage - Cardboard,Container no food or beverage - Polystryene ,Container no food or beverage - Unclassed,Container no food or beverage - Total,Package fillers - Caps and Lids - Plastic,Package fillers - Caps and Lids - Metal,Package fillers - Caps and Lids - Foil,Package fillers - Glass,Package fillers - Foil,Package fillers - Aluminium,Package fillers - Metal,Package fillers - Plastic,Package fillers - Ascetic,Package fillers - Paper,Package fillers - Cardboard,Package fillers - Polystryene ,Package fillers - Unclassed,Package fillers - Total,Newspapers/adverts/mags/fliers/books Caps and Lids - Plastic,Newspapers/adverts/mags/fliers/books Caps and Lids - Metal,Newspapers/adverts/mags/fliers/books Caps and Lids - Foil,Newspapers/adverts/mags/fliers/books Glass,Newspapers/adverts/mags/fliers/books Foil,Newspapers/adverts/mags/fliers/books Aluminium,Newspapers/adverts/mags/fliers/books Metal,Newspapers/adverts/mags/fliers/books Plastic,Newspapers/adverts/mags/fliers/books Ascetic,Newspapers/adverts/mags/fliers/books Paper,Newspapers/adverts/mags/fliers/books Cardboard,Newspapers/adverts/mags/fliers/books Polystryene ,Newspapers/adverts/mags/fliers/books Unclassed,Newspapers/adverts/mags/fliers/books Total,Receipts/tickets/paper pieces Caps and Lids - Plastic,Receipts/tickets/paper pieces Caps and Lids - Metal,Receipts/tickets/paper pieces Caps and Lids - Foil,Receipts/tickets/paper pieces Glass,Receipts/tickets/paper pieces Foil,Receipts/tickets/paper pieces Aluminium,Receipts/tickets/paper pieces Metal,Receipts/tickets/paper pieces Plastic,Receipts/tickets/paper pieces Ascetic,Receipts/tickets/paper pieces aper,Receipts/tickets/paper pieces Cardboard,Receipts/tickets/paper pieces Polystryene ,Receipts/tickets/paper pieces Unclassed,Receipts/tickets/paper pieces Total,Retail bags/containers/packaging Caps and Lids - Plastic,Retail bags/containers/packaging Caps and Lids - Metal,Retail bags/containers/packaging Caps and Lids - Foil,Retail bags/containers/packaging Glass,Retail bags/containers/packaging Foil,Retail bags/containers/packaging Aluminium,Retail bags/containers/packaging Metal,Retail bags/containers/packaging Plastic,Retail bags/containers/packaging Ascetic,Retail bags/containers/packaging Paper,Retail bags/containers/packaging Cardboard,Retail bags/containers/packaging Polystryene ,Retail bags/containers/packaging Unclassed,Retail bags/containers/packaging Total,Wooden utensils/stirrers Caps and Lids - Plastic,Wooden utensils/stirrers Caps and Lids - Metal,Wooden utensils/stirrers Caps and Lids - Foil,Wooden utensils/stirrers Glass,Wooden utensils/stirrers Foil,Wooden utensils/stirrers Aluminium,Wooden utensils/stirrers Metal,Wooden utensils/stirrers Plastic,Wooden utensils/stirrers Ascetic,Wooden utensils/stirrers Paper,Wooden utensils/stirrers Cardboard,Wooden utensils/stirrers Polystryene ,Wooden utensils/stirrers Unclassed,Wooden utensils/stirrers Total,Medical/hazards/bandaids/nappy/condoms Caps and Lids - Plastic,Medical/hazards/bandaids/nappy/condoms Caps and Lids - Metal,Medical/hazards/bandaids/nappy/condoms Caps and Lids - Foil,Medical/hazards/bandaids/nappy/condoms Glass,Medical/hazards/bandaids/nappy/condoms Foil,Medical/hazards/bandaids/nappy/condoms Aluminium,Medical/hazards/bandaids/nappy/condoms Metal,Medical/hazards/bandaids/nappy/condoms Plastic,Medical/hazards/bandaids/nappy/condoms Ascetic,Medical/hazards/bandaids/nappy/condoms Paper,Medical/hazards/bandaids/nappy/condoms Cardboard,Medical/hazards/bandaids/nappy/condoms Polystryene ,Medical/hazards/bandaids/nappy/condoms Unclassed,Medical/hazards/bandaids/nappy/condoms Total,Personal/toys/sports gear/hair clips Caps and Lids - Plastic,Personal/toys/sports gear/hair clips Caps and Lids - Metal,Personal/toys/sports gear/hair clips Caps and Lids - Foil,Personal/toys/sports gear/hair clips Glass,Personal/toys/sports gear/hair clips Foil,Personal/toys/sports gear/hair clips Aluminium,Personal/toys/sports gear/hair clips Metal,Personal/toys/sports gear/hair clips Plastic,Personal/toys/sports gear/hair clips Ascetic,Personal/toys/sports gear/hair clips Paper,Personal/toys/sports gear/hair clips Cardboard,Personal/toys/sports gear/hair clips Polystryene ,Personal/toys/sports gear/hair clips Unclassed,Personal/toys/sports gear/hair clips Total,Clothing/rags/work gear Caps and Lids - Plastic,Clothing/rags/work gear Caps and Lids - Metal,Clothing/rags/work gear Caps and Lids - Foil,Clothing/rags/work gear Glass,Clothing/rags/work gear Foil,Clothing/rags/work gear Aluminium,Clothing/rags/work gear Metal,Clothing/rags/work gear Plastic,Clothing/rags/work gear Ascetic,Clothing/rags/work gear Paper,Clothing/rags/work gear Cardboard,Clothing/rags/work gear Polystryene ,Clothing/rags/work gear Unclassed,Clothing/rags/work gear Total,Home waste/carpet Caps and Lids - Plastic,Home waste/carpet Caps and Lids - Metal,Home waste/carpet Caps and Lids - Foil,Home waste/carpet Glass,Home waste/carpet Foil,Home waste/carpet Aluminium,Home waste/carpet Metal,Home waste/carpet Plastic,Home waste/carpet Ascetic,Home waste/carpet Paper,Home waste/carpet Cardboard,Home waste/carpet Polystryene ,Home waste/carpet Unclassed,Home waste/carpet Total,Construcion/tape/wood/cable/electrical Caps and Lids - Plastic,Construcion/tape/wood/cable/electrical Caps and Lids - Metal,Construcion/tape/wood/cable/electrical Caps and Lids - Foil,Construcion/tape/wood/cable/electrical Glass,Construcion/tape/wood/cable/electrical Foil,Construcion/tape/wood/cable/electrical Aluminium,Construcion/tape/wood/cable/electrical Metal,Construcion/tape/wood/cable/electrical Plastic,Construcion/tape/wood/cable/electrical Ascetic,Construcion/tape/wood/cable/electrical Paper,Construcion/tape/wood/cable/electrical Cardboard,Construcion/tape/wood/cable/electrical Polystryene ,Construcion/tape/wood/cable/electrical Unclassed,Construcion/tape/wood/cable/electrical Total,Straps/strings/ties/rubber bands Caps and Lids - Plastic,Straps/strings/ties/rubber bands Caps and Lids - Metal,Straps/strings/ties/rubber bands Caps and Lids - Foil,Straps/strings/ties/rubber bands Glass,Straps/strings/ties/rubber bands Foil,Straps/strings/ties/rubber bands Aluminium,Straps/strings/ties/rubber bands Metal,Straps/strings/ties/rubber bands Plastic,Straps/strings/ties/rubber bands Ascetic,Straps/strings/ties/rubber bands Paper,Straps/strings/ties/rubber bands Cardboard,Straps/strings/ties/rubber bands Polystryene ,Straps/strings/ties/rubber bands Unclassed,Straps/strings/ties/rubber bands Total,Indust. containers/metal pieces/nails Caps and Lids - Plastic,Indust. containers/metal pieces/nails Caps and Lids - Metal,Indust. containers/metal pieces/nails Caps and Lids - Foil,Indust. containers/metal pieces/nails Glass,Indust. containers/metal pieces/nails Foil,Indust. containers/metal pieces/nails Aluminium,Indust. containers/metal pieces/nails Metal,Indust. containers/metal pieces/nails Plastic,Indust. containers/metal pieces/nails Ascetic,Indust. containers/metal pieces/nails Paper,Indust. containers/metal pieces/nails Cardboard,Indust. containers/metal pieces/nails Polystryene ,Indust. containers/metal pieces/nails Unclassed,Indust. containers/metal pieces/nails Total,Rubber/tyres/bits/thongs Caps and Lids - Plastic,Rubber/tyres/bits/thongs Caps and Lids - Metal,Rubber/tyres/bits/thongs Caps and Lids - Foil,Rubber/tyres/bits/thongs Glass,Rubber/tyres/bits/thongs Foil,Rubber/tyres/bits/thongs Aluminium,Rubber/tyres/bits/thongs Metal,Rubber/tyres/bits/thongs Plastic,Rubber/tyres/bits/thongs Ascetic,Rubber/tyres/bits/thongs Paper,Rubber/tyres/bits/thongs Cardboard,Rubber/tyres/bits/thongs Polystryene ,Rubber/tyres/bits/thongs Unclassed,Rubber/tyres/bits/thongs Total,Vehicle parts/screen/bits/bolts Caps and Lids - Plastic,Vehicle parts/screen/bits/bolts Caps and Lids - Metal,Vehicle parts/screen/bits/bolts Caps and Lids - Foil,Vehicle parts/screen/bits/bolts Glass,Vehicle parts/screen/bits/bolts Foil,Vehicle parts/screen/bits/bolts Aluminium,Vehicle parts/screen/bits/bolts Metal,Vehicle parts/screen/bits/bolts Plastic,Vehicle parts/screen/bits/bolts Ascetic,Vehicle parts/screen/bits/bolts Paper,Vehicle parts/screen/bits/bolts Cardboard,Vehicle parts/screen/bits/bolts Polystryene ,Vehicle parts/screen/bits/bolts Unclassed,Vehicle parts/screen/bits/bolts Total,Roadwork debris/worker gear/bits Caps and Lids - Plastic,Roadwork debris/worker gear/bits Caps and Lids - Metal,Roadwork debris/worker gear/bits Caps and Lids - Foil,Roadwork debris/worker gear/bits Glass,Roadwork debris/worker gear/bits Foil,Roadwork debris/worker gear/bits Aluminium,Roadwork debris/worker gear/bits Metal,Roadwork debris/worker gear/bits Plastic,Roadwork debris/worker gear/bits Ascetic,Roadwork debris/worker gear/bits Paper,Roadwork debris/worker gear/bits Cardboard,Roadwork debris/worker gear/bits Polystryene ,Roadwork debris/worker gear/bits Unclassed,Roadwork debris/worker gear/bits Total,Other Caps and Lids - Plastic,Other Caps and Lids - Metal,Other Caps and Lids - Foil,Other Glass,Other Foil,Other Aluminium,Other Metal,Other Plastic,Other Ascetic,Other Paper,Other Cardboard,Other Polystryene,Other Unclassed,Other type,Other Total,Size Small < 10 cm2,Size Medium >10 cm2 <1 m2,Size Large >1 m2,Total number of items
Round 1,Site 1,Balonne SC,Barwon Hwy,-28.34648,148.83425,Official pull over,14/10/2014,,105m x 13m ,6 X 8,2,,,,0,0,2,0,0,0,0,,Visual ,Yes ,Yes ,Clear,Breeze,Cool,,Not at all,Very,Tyres and Matress,Not at all,Moderately,Slightly,Slightly,Slightly,Slightly,Slightly,Not at all,28,28,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,1,0,2,1,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,0,1,10,1,0,0,10,0,0,0,3,0,0,0,0,0,0,14,90%,10%,0%,112
Round 1,Site 2,Balonne SC,Barwon Hwy,-28.353551,148.953699,Official pull over,14/10/2014,10.05 am,10m X 100m,4 X 12,1,,,,0,0,1,0,0,0,0,,Visual ,Yes ,No,Clear,Breeze,Cool,Medium,Moderately,Moderately,tyres,Moderately,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,Moderately,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,1,0,0,4,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,80%,20%,0%,40
Round 1,Site 3,Goondiwindi RC,Barwon Hwy,-28.419,149.6741,Official pull over,8/10/2014,8.00 am,250m X 50m,4 X 12,2,,,,0,0,2,0,1,0,1,,Visual ,Yes ,No,Clear,Still,Warm,Medium,Not at all,Not at all,-,Slightly,Very,Slightly,Not at all,Not at all,Moderately,Not at all,Not at all,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,6,40%,60%,0%,64
Round 1,Site 4,Goondiwindi RC,Barwon Hwy,-28.44234,149.72693,Official pull over,8/10/2014,7.30 am,100m X 10m,2 X 24,5,,,,0,0,5,0,0,1,1,,Visual ,Yes ,No,Clear,Still,Cool,Long,Moderately,Not at all,-,Slightly,Slightly,Very,Very,Moderately,Moderately,Not at all,Slightly,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5,40%,60%,0%,41
Round 1,Site 5,Goondiwindi RC,Barwon Hwy,-28.47378,149.51393,Official pull over,7/10/2014,3.30 pm,100m x 50m,2 X 24,1,,,,0,0,1,0,1,0,1,,Full Scale,Yes ,No,Clear,Breeze,Warm,Medium,Moderately,Moderately,Not supplied,Moderately,Moderately,Moderately,Moderately,Moderately,Slightly,Slightly,Moderately,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,50%,0%,44
